Workload,Timestamp,CPU,Mem,Set
grep_run,1590499898,0.00,0.00,set5
randsample_prep,1590500179,226.73,0.41,set5
wc_run,1590500788,256.44,0.43,set5
wc_run,1590500789,394.00,0.55,set5
wc_run,1590500790,458.00,1.01,set5
wc_run,1590500791,173.00,1.21,set5
wc_run,1590500792,237.00,1.21,set5
wc_run,1590500793,119.00,1.21,set5
wc_run,1590500794,121.00,1.21,set5
wc_run,1590500795,227.00,1.27,set5
wc_run,1590500796,118.00,1.38,set5
wc_run,1590500797,199.00,1.52,set5
wc_run,1590500798,101.00,1.52,set5
wc_run,1590500799,107.00,1.52,set5
wc_run,1590500800,137.00,1.62,set5
wc_run,1590500801,151.00,1.62,set5
wc_run,1590500802,158.00,1.63,set5
wc_run,1590500803,99.00,1.63,set5
wc_run,1590500804,142.00,1.63,set5
wc_run,1590500805,130.00,1.63,set5
wc_run,1590500806,196.00,1.63,set5
wc_run,1590500807,102.00,1.63,set5
wc_run,1590500808,110.00,1.63,set5
wc_run,1590500809,114.00,2.14,set5
wc_run,1590500810,200.00,2.14,set5
wc_run,1590500811,132.00,2.14,set5
wc_run,1590500812,101.00,2.14,set5
wc_run,1590500813,100.00,2.14,set5
wc_run,1590500814,166.00,2.14,set5
wc_run,1590500815,131.00,2.14,set5
wc_run,1590500816,101.00,2.14,set5
wc_run,1590500817,115.00,2.18,set5
wc_run,1590500818,100.00,2.18,set5
wc_run,1590500819,243.00,2.21,set5
wc_run,1590500820,142.00,2.21,set5
wc_run,1590500821,145.00,2.28,set5
wc_run,1590500822,100.00,2.28,set5
wc_run,1590500823,102.00,2.50,set5
wc_run,1590500824,307.00,2.93,set5
wc_run,1590500825,162.00,2.93,set5
wc_run,1590500826,100.00,2.93,set5
wc_run,1590500827,101.00,2.92,set5
wc_run,1590500828,112.00,2.92,set5
wc_run,1590500829,166.00,2.93,set5
wc_run,1590500830,139.00,2.93,set5
wc_run,1590500831,102.00,2.93,set5
wc_run,1590500832,101.00,2.93,set5
wc_run,1590500833,135.00,2.94,set5
wc_run,1590500834,158.00,2.94,set5
wc_run,1590500835,126.00,2.94,set5
wc_run,1590500836,100.00,2.94,set5
wc_run,1590500837,101.00,2.94,set5
wc_run,1590500838,133.00,2.94,set5
wc_run,1590500839,131.00,2.94,set5
wc_run,1590500840,101.00,2.94,set5
wc_run,1590500841,101.00,2.94,set5
wc_run,1590500842,141.00,3.35,set5
wc_run,1590500843,138.00,3.35,set5
wc_run,1590500844,100.00,3.35,set5
wc_run,1590500845,101.00,3.35,set5
wc_run,1590500846,101.00,3.35,set5
wc_run,1590500847,115.00,3.35,set5
wc_run,1590500848,129.00,3.35,set5
wc_run,1590500849,200.00,3.35,set5
wc_run,1590500850,100.00,3.35,set5
wc_run,1590500851,119.00,3.35,set5
wc_run,1590500852,297.00,3.69,set5
wc_run,1590500853,180.00,3.69,set5
wc_run,1590500854,99.00,3.69,set5
wc_run,1590500855,101.00,3.69,set5
wc_run,1590500856,106.00,3.69,set5
wc_run,1590500857,171.00,3.69,set5
wc_run,1590500858,106.00,3.69,set5
wc_run,1590500859,101.00,3.69,set5
wc_run,1590500860,103.00,3.69,set5
wc_run,1590500861,124.00,3.69,set5
wc_run,1590500862,143.00,3.69,set5
wc_run,1590500863,100.00,3.69,set5
wc_run,1590500864,101.00,3.91,set5
wc_run,1590500865,141.00,4.07,set5
wc_run,1590500866,128.00,4.07,set5
wc_run,1590500867,101.00,4.07,set5
wc_run,1590500868,100.00,4.07,set5
wc_run,1590500869,142.00,4.07,set5
wc_run,1590500870,125.00,4.07,set5
wc_run,1590500871,101.00,4.07,set5
wc_run,1590500872,102.00,4.07,set5
wc_run,1590500873,100.00,4.07,set5
wc_run,1590500874,115.00,4.07,set5
wc_run,1590500875,464.00,4.41,set5
wc_run,1590500876,200.00,4.41,set5
wc_run,1590500877,145.00,4.41,set5
wc_run,1590500878,102.00,4.41,set5
wc_run,1590500879,101.00,4.41,set5
wc_run,1590500880,163.00,4.41,set5
wc_run,1590500881,136.00,4.41,set5
wc_run,1590500882,101.00,4.41,set5
wc_run,1590500883,102.00,4.41,set5
wc_run,1590500884,140.00,4.41,set5
wc_run,1590500885,139.00,4.41,set5
wc_run,1590500886,101.00,4.41,set5
wc_run,1590500887,99.00,4.41,set5
wc_run,1590500888,127.00,4.82,set5
wc_run,1590500889,186.00,4.82,set5
wc_run,1590500890,125.00,4.82,set5
wc_run,1590500891,100.00,4.82,set5
wc_run,1590500892,102.00,4.82,set5
wc_run,1590500893,146.00,4.82,set5
wc_run,1590500894,100.00,4.82,set5
wc_run,1590500895,101.00,4.82,set5
wc_run,1590500896,100.00,4.82,set5
wc_run,1590500897,185.00,4.82,set5
wc_run,1590500898,124.00,4.82,set5
wc_run,1590500899,101.00,4.82,set5
wc_run,1590500900,104.00,4.82,set5
wc_run,1590500901,101.00,4.82,set5
wc_run,1590500902,284.00,4.82,set5
wc_run,1590500903,165.00,4.82,set5
wc_run,1590500904,125.00,4.82,set5
wc_run,1590500905,103.00,4.82,set5
wc_run,1590500906,100.00,4.82,set5
wc_run,1590500907,147.00,4.82,set5
wc_run,1590500908,155.00,4.82,set5
wc_run,1590500909,101.00,4.82,set5
wc_run,1590500910,99.00,4.82,set5
wc_run,1590500911,115.00,4.82,set5
wc_run,1590500912,146.00,4.82,set5
wc_run,1590500913,100.00,4.82,set5
wc_run,1590500914,101.00,4.82,set5
wc_run,1590500915,101.00,5.18,set5
wc_run,1590500916,188.00,5.39,set5
wc_run,1590500917,124.00,5.39,set5
wc_run,1590500918,100.00,5.39,set5
wc_run,1590500919,101.00,5.39,set5
wc_run,1590500920,143.00,5.39,set5
wc_run,1590500921,101.00,5.39,set5
wc_run,1590500922,101.00,5.39,set5
wc_run,1590500923,100.00,5.39,set5
wc_run,1590500924,150.00,5.39,set5
wc_run,1590500925,124.00,5.39,set5
wc_run,1590500926,103.00,5.39,set5
wc_run,1590500927,100.00,5.39,set5
wc_run,1590500928,101.00,5.39,set5
wc_run,1590500929,103.00,5.39,set5
wc_run,1590500930,272.00,5.39,set5
wc_run,1590500931,168.00,5.39,set5
wc_run,1590500932,101.00,5.39,set5
wc_run,1590500933,100.00,5.39,set5
wc_run,1590500934,110.00,5.39,set5
wc_run,1590500935,166.00,5.39,set5
wc_run,1590500936,100.00,5.39,set5
wc_run,1590500937,100.00,5.39,set5
wc_run,1590500938,112.00,5.39,set5
wc_run,1590500939,154.46,5.39,set5
wc_run,1590500940,100.00,5.39,set5
wc_run,1590500941,101.00,5.39,set5
wc_run,1590500942,100.00,5.39,set5
wc_run,1590500943,167.00,5.39,set5
wc_run,1590500944,101.00,5.39,set5
wc_run,1590500945,100.00,5.39,set5
wc_run,1590500946,100.00,5.53,set5
wc_run,1590500947,181.00,5.76,set5
wc_run,1590500948,101.00,5.76,set5
wc_run,1590500949,101.00,5.76,set5
wc_run,1590500950,103.00,5.76,set5
wc_run,1590500951,162.00,5.76,set5
wc_run,1590500952,103.00,5.76,set5
wc_run,1590500953,99.00,5.76,set5
wc_run,1590500954,101.00,5.76,set5
wc_run,1590500955,101.00,5.76,set5
wc_run,1590500956,103.00,5.76,set5
wc_run,1590500957,122.00,5.76,set5
wc_run,1590500958,161.00,5.76,set5
wc_run,1590500959,100.00,5.76,set5
wc_run,1590500960,100.00,5.76,set5
wc_run,1590500961,101.00,5.76,set5
wc_run,1590500962,163.00,5.76,set5
wc_run,1590500963,120.00,5.76,set5
wc_run,1590500964,100.00,5.76,set5
wc_run,1590500965,264.00,5.76,set5
wc_run,1590500966,160.00,5.76,set5
wc_run,1590500967,175.00,5.76,set5
wc_run,1590500968,100.00,5.76,set5
wc_run,1590500969,101.00,5.76,set5
wc_run,1590500970,122.00,5.76,set5
wc_run,1590500971,201.00,5.76,set5
wc_run,1590500972,109.00,5.76,set5
wc_run,1590500973,101.00,5.76,set5
wc_run,1590500974,101.00,5.76,set5
wc_run,1590500975,151.00,5.76,set5
wc_run,1590500976,100.00,5.76,set5
wc_run,1590500977,100.00,5.76,set5
wc_run,1590500978,100.00,5.76,set5
wc_run,1590500979,161.00,5.76,set5
wc_run,1590500980,135.00,5.76,set5
wc_run,1590500981,104.00,5.76,set5
wc_run,1590500982,100.00,5.76,set5
wc_run,1590500983,100.00,5.89,set5
wc_run,1590500984,401.00,6.37,set5
wc_run,1590500985,100.00,6.37,set5
wc_run,1590500986,187.00,6.37,set5
wc_run,1590500987,199.00,6.37,set5
wc_run,1590500988,113.00,6.37,set5
wc_run,1590500989,100.00,6.37,set5
wc_run,1590500990,100.00,6.37,set5
wc_run,1590500991,187.00,6.37,set5
wc_run,1590500992,100.00,6.37,set5
wc_run,1590500993,101.00,6.37,set5
wc_run,1590500994,100.00,6.37,set5
wc_run,1590500995,156.00,6.37,set5
wc_run,1590500996,167.00,6.37,set5
wc_run,1590500997,100.00,6.37,set5
wc_run,1590500998,100.00,6.37,set5
wc_run,1590500999,111.00,6.37,set5
wc_run,1590501000,157.00,6.40,set5
wc_run,1590501001,100.00,6.40,set5
wc_run,1590501002,101.00,6.40,set5
wc_run,1590501003,110.00,6.40,set5
wc_run,1590501004,177.00,6.40,set5
wc_run,1590501005,101.00,6.40,set5
wc_run,1590501006,100.00,6.40,set5
wc_run,1590501007,100.00,6.40,set5
wc_run,1590501008,159.00,6.40,set5
wc_run,1590501009,155.00,6.40,set5
wc_run,1590501010,100.00,6.40,set5
wc_run,1590501011,101.00,6.40,set5
wc_run,1590501012,99.00,6.40,set5
wc_run,1590501013,104.00,6.40,set5
wc_run,1590501014,129.00,6.40,set5
wc_run,1590501015,200.00,6.40,set5
wc_run,1590501016,184.00,6.40,set5
wc_run,1590501017,100.00,6.40,set5
wc_run,1590501018,100.00,6.40,set5
wc_run,1590501019,155.00,6.48,set5
wc_run,1590501020,163.00,6.59,set5
wc_run,1590501021,100.00,6.59,set5
wc_run,1590501022,101.00,6.59,set5
wc_run,1590501023,270.00,6.81,set5
wc_run,1590501024,166.00,6.81,set5
wc_run,1590501025,115.00,6.81,set5
wc_run,1590501026,100.00,6.81,set5
wc_run,1590501027,101.00,6.81,set5
wc_run,1590501028,138.00,6.81,set5
wc_run,1590501029,114.00,6.81,set5
wc_run,1590501030,100.00,6.81,set5
wc_run,1590501031,101.00,6.81,set5
wc_run,1590501032,122.00,6.81,set5
wc_run,1590501033,133.00,6.81,set5
wc_run,1590501034,100.00,6.81,set5
wc_run,1590501035,101.00,6.81,set5
wc_run,1590501036,117.00,6.81,set5
wc_run,1590501037,150.00,6.81,set5
wc_run,1590501038,100.00,6.81,set5
wc_run,1590501039,101.00,6.81,set5
wc_run,1590501040,101.00,6.81,set5
wc_run,1590501041,110.00,6.81,set5
wc_run,1590501042,423.00,6.81,set5
wc_run,1590501043,177.00,6.81,set5
wc_run,1590501044,100.00,6.81,set5
wc_run,1590501045,102.00,6.81,set5
wc_run,1590501046,99.00,6.81,set5
wc_run,1590501047,162.00,6.81,set5
wc_run,1590501048,138.00,6.81,set5
wc_run,1590501049,100.00,6.81,set5
wc_run,1590501050,100.00,6.81,set5
wc_run,1590501051,100.00,6.81,set5
wc_run,1590501052,163.00,6.81,set5
wc_run,1590501053,101.00,6.81,set5
wc_run,1590501054,100.00,6.81,set5
wc_run,1590501055,101.00,6.81,set5
wc_run,1590501056,162.00,6.81,set5
wc_run,1590501057,114.00,6.81,set5
wc_run,1590501058,100.00,6.81,set5
wc_run,1590501059,100.00,6.81,set5
wc_run,1590501060,145.00,6.81,set5
wc_run,1590501061,150.00,6.88,set5
wc_run,1590501062,100.00,6.88,set5
wc_run,1590501063,101.00,6.96,set5
wc_run,1590501064,117.00,7.27,set5
wc_run,1590501065,141.00,7.27,set5
wc_run,1590501066,100.00,7.27,set5
wc_run,1590501067,100.00,7.27,set5
wc_run,1590501068,101.00,7.27,set5
wc_run,1590501069,105.00,7.27,set5
wc_run,1590501070,133.00,7.27,set5
wc_run,1590501071,199.00,7.27,set5
wc_run,1590501072,164.00,7.27,set5
wc_run,1590501073,100.00,7.27,set5
wc_run,1590501074,100.00,7.27,set5
wc_run,1590501075,120.00,7.27,set5
wc_run,1590501076,163.00,7.27,set5
wc_run,1590501077,100.00,7.27,set5
wc_run,1590501078,100.00,7.27,set5
wc_run,1590501079,100.00,7.27,set5
wc_run,1590501080,183.00,7.27,set5
wc_run,1590501081,142.00,7.27,set5
wc_run,1590501082,100.00,7.27,set5
wc_run,1590501083,100.00,7.27,set5
wc_run,1590501084,276.00,7.27,set5
wc_run,1590501085,153.00,7.27,set5
wc_run,1590501086,100.00,7.27,set5
wc_run,1590501087,100.00,7.27,set5
wc_run,1590501088,102.00,7.27,set5
wc_run,1590501089,156.00,7.27,set5
wc_run,1590501090,100.00,7.27,set5
wc_run,1590501091,100.00,7.27,set5
wc_run,1590501092,101.00,7.27,set5
wc_run,1590501093,164.00,7.27,set5
wc_run,1590501094,100.00,7.27,set5
wc_run,1590501095,100.00,7.27,set5
wc_run,1590501096,101.00,7.27,set5
wc_run,1590501097,106.00,7.27,set5
wc_run,1590501098,96.00,7.27,set5
wc_run,1590501099,174.00,7.27,set5
wc_run,1590501100,155.00,7.27,set5
wc_run,1590501101,100.00,7.27,set5
wc_run,1590501102,100.00,7.27,set5
wc_run,1590501103,139.00,7.27,set5
wc_run,1590501104,156.00,7.27,set5
wc_run,1590501105,100.00,7.27,set5
wc_run,1590501106,101.00,7.27,set5
wc_run,1590501107,291.00,7.64,set5
wc_run,1590501108,161.00,7.64,set5
wc_run,1590501109,102.00,7.64,set5
wc_run,1590501110,99.00,7.64,set5
wc_run,1590501111,100.99,7.64,set5
wc_run,1590501112,168.00,7.64,set5
wc_run,1590501113,100.00,7.64,set5
wc_run,1590501114,100.00,7.64,set5
wc_run,1590501115,101.00,7.64,set5
wc_run,1590501116,165.00,7.64,set5
wc_run,1590501117,100.00,7.64,set5
wc_run,1590501118,100.00,7.64,set5
wc_run,1590501119,101.00,7.64,set5
wc_run,1590501120,156.00,7.64,set5
wc_run,1590501121,101.00,7.64,set5
wc_run,1590501122,100.00,7.64,set5
wc_run,1590501123,100.00,7.64,set5
wc_run,1590501124,102.00,7.64,set5
wc_run,1590501125,96.00,7.64,set5
wc_run,1590501126,185.00,7.64,set5
wc_run,1590501127,159.00,7.64,set5
wc_run,1590501128,100.00,7.64,set5
wc_run,1590501129,100.00,7.64,set5
wc_run,1590501130,458.00,7.97,set5
wc_run,1590501131,160.00,7.97,set5
wc_run,1590501132,100.00,7.97,set5
wc_run,1590501133,100.00,7.97,set5
wc_run,1590501134,101.00,7.97,set5
wc_run,1590501135,171.00,7.97,set5
wc_run,1590501136,101.00,7.97,set5
wc_run,1590501137,100.00,7.97,set5
wc_run,1590501138,101.00,7.97,set5
wc_run,1590501139,169.00,7.97,set5
wc_run,1590501140,100.00,7.97,set5
wc_run,1590501141,100.00,7.97,set5
wc_run,1590501142,101.00,7.97,set5
wc_run,1590501143,167.00,7.97,set5
wc_run,1590501144,100.00,7.97,set5
wc_run,1590501145,101.00,7.97,set5
wc_run,1590501146,99.00,7.97,set5
wc_run,1590501147,154.00,7.97,set5
wc_run,1590501148,100.00,7.97,set5
wc_run,1590501149,100.00,7.97,set5
wc_run,1590501150,100.00,7.97,set5
wc_run,1590501151,109.00,7.97,set5
wc_run,1590501152,276.00,8.36,set5
wc_run,1590501153,181.00,8.36,set5
wc_run,1590501154,200.00,8.36,set5
wc_run,1590501155,105.00,8.36,set5
wc_run,1590501156,101.00,8.36,set5
wc_run,1590501157,112.00,8.36,set5
wc_run,1590501158,142.00,8.36,set5
wc_run,1590501159,100.00,8.36,set5
wc_run,1590501160,100.00,8.36,set5
wc_run,1590501161,106.00,8.36,set5
wc_run,1590501162,175.00,8.36,set5
wc_run,1590501163,100.00,8.36,set5
wc_run,1590501164,100.00,8.36,set5
wc_run,1590501165,100.00,8.36,set5
wc_run,1590501166,164.00,8.36,set5
wc_run,1590501167,101.00,8.36,set5
wc_run,1590501168,100.00,8.36,set5
wc_run,1590501169,101.00,8.36,set5
wc_run,1590501170,157.00,8.36,set5
wc_run,1590501171,100.00,8.36,set5
wc_run,1590501172,100.00,8.36,set5
wc_run,1590501173,100.00,8.36,set5
wc_run,1590501174,156.00,8.36,set5
wc_run,1590501175,101.00,8.36,set5
wc_run,1590501176,101.00,8.36,set5
wc_run,1590501177,101.00,8.36,set5
wc_run,1590501178,119.00,8.36,set5
wc_run,1590501179,100.00,8.36,set5
wc_run,1590501180,184.00,8.36,set5
wc_run,1590501181,199.00,8.36,set5
wc_run,1590501182,117.00,8.36,set5
wc_run,1590501183,101.00,8.36,set5
wc_run,1590501184,104.00,8.36,set5
wc_run,1590501185,177.00,8.36,set5
wc_run,1590501186,100.00,8.36,set5
wc_run,1590501187,100.00,8.36,set5
wc_run,1590501188,101.00,8.36,set5
wc_run,1590501189,168.00,8.36,set5
wc_run,1590501190,101.00,8.36,set5
wc_run,1590501191,100.00,8.36,set5
wc_run,1590501192,100.00,8.36,set5
wc_run,1590501193,147.00,8.36,set5
wc_run,1590501194,129.00,8.36,set5
wc_run,1590501195,100.00,8.36,set5
wc_run,1590501196,100.00,8.36,set5
wc_run,1590501197,128.00,8.36,set5
wc_run,1590501198,172.00,8.36,set5
wc_run,1590501199,101.00,8.36,set5
wc_run,1590501200,100.00,8.36,set5
wc_run,1590501201,101.00,8.74,set5
wc_run,1590501202,324.00,8.82,set5
wc_run,1590501203,100.00,8.82,set5
wc_run,1590501204,101.00,8.82,set5
wc_run,1590501205,100.00,8.82,set5
wc_run,1590501206,100.00,8.82,set5
wc_run,1590501207,104.00,8.82,set5
wc_run,1590501208,170.00,8.82,set5
wc_run,1590501209,169.00,8.82,set5
wc_run,1590501210,100.00,8.82,set5
wc_run,1590501211,102.00,8.82,set5
wc_run,1590501212,142.00,8.82,set5
wc_run,1590501213,200.00,8.82,set5
wc_run,1590501214,101.00,8.82,set5
wc_run,1590501215,100.00,8.82,set5
wc_run,1590501216,103.00,8.82,set5
wc_run,1590501217,163.00,8.82,set5
wc_run,1590501218,101.00,8.82,set5
wc_run,1590501219,100.00,8.82,set5
wc_run,1590501220,100.00,8.82,set5
wc_run,1590501221,176.00,8.82,set5
wc_run,1590501222,165.00,8.82,set5
wc_run,1590501223,100.00,8.82,set5
wc_run,1590501224,100.00,8.82,set5
wc_run,1590501225,131.00,8.82,set5
wc_run,1590501226,175.00,8.82,set5
wc_run,1590501227,100.00,8.82,set5
wc_run,1590501228,100.00,8.82,set5
wc_run,1590501229,262.00,8.91,set5
wc_run,1590501230,147.00,8.91,set5
wc_run,1590501231,101.00,8.91,set5
wc_run,1590501232,100.00,8.91,set5
wc_run,1590501233,101.00,8.91,set5
wc_run,1590501234,103.00,8.91,set5
wc_run,1590501235,99.00,8.91,set5
wc_run,1590501236,164.00,8.91,set5
wc_run,1590501237,129.00,8.91,set5
wc_run,1590501238,100.00,8.91,set5
wc_run,1590501239,101.00,8.91,set5
wc_run,1590501240,131.00,8.91,set5
wc_run,1590501241,115.00,8.91,set5
wc_run,1590501242,101.00,8.91,set5
wc_run,1590501243,100.00,8.91,set5
wc_run,1590501244,114.00,8.91,set5
wc_run,1590501245,144.00,8.91,set5
wc_run,1590501246,101.00,8.91,set5
wc_run,1590501247,100.00,8.91,set5
wc_run,1590501248,128.00,8.91,set5
wc_run,1590501249,168.00,8.91,set5
wc_run,1590501250,100.00,8.91,set5
wc_run,1590501251,102.00,8.91,set5
wc_run,1590501252,114.00,8.91,set5
wc_run,1590501253,173.00,8.91,set5
wc_run,1590501254,100.00,8.91,set5
wc_run,1590501255,101.00,8.91,set5
wc_run,1590501256,263.00,9.32,set5
wc_run,1590501257,158.00,9.32,set5
wc_run,1590501258,101.00,9.32,set5
wc_run,1590501259,100.00,9.32,set5
wc_run,1590501260,101.00,9.32,set5
wc_run,1590501261,100.00,9.32,set5
wc_run,1590501262,102.00,9.32,set5
wc_run,1590501263,151.00,9.32,set5
wc_run,1590501264,178.00,9.32,set5
wc_run,1590501265,100.00,9.32,set5
wc_run,1590501266,102.00,9.32,set5
wc_run,1590501267,120.00,9.32,set5
wc_run,1590501268,169.00,9.32,set5
wc_run,1590501269,100.00,9.32,set5
wc_run,1590501270,100.00,9.32,set5
wc_run,1590501271,111.00,9.32,set5
wc_run,1590501272,175.00,9.32,set5
wc_run,1590501273,99.00,9.32,set5
wc_run,1590501274,102.00,9.32,set5
wc_run,1590501275,100.00,9.32,set5
wc_run,1590501276,162.00,9.32,set5
wc_run,1590501277,101.00,9.32,set5
wc_run,1590501278,100.00,9.32,set5
wc_run,1590501279,100.00,9.32,set5
wc_run,1590501280,167.00,9.32,set5
wc_run,1590501281,99.01,9.32,set5
wc_run,1590501282,105.00,9.32,set5
wc_run,1590501283,275.00,9.32,set5
wc_run,1590501284,178.00,9.32,set5
wc_run,1590501285,101.00,9.32,set5
wc_run,1590501286,100.00,9.32,set5
wc_run,1590501287,101.00,9.32,set5
wc_run,1590501288,101.00,9.32,set5
wc_run,1590501289,100.00,9.32,set5
wc_run,1590501290,181.00,9.32,set5
wc_run,1590501291,164.00,9.32,set5
wc_run,1590501292,100.00,9.32,set5
wc_run,1590501293,100.00,9.32,set5
wc_run,1590501294,145.00,9.32,set5
wc_run,1590501295,197.00,9.32,set5
wc_run,1590501296,100.00,9.32,set5
wc_run,1590501297,100.00,9.32,set5
wc_run,1590501298,116.00,9.32,set5
wc_run,1590501299,192.00,9.32,set5
wc_run,1590501300,101.00,9.32,set5
wc_run,1590501301,100.00,9.32,set5
wc_run,1590501302,100.00,9.32,set5
wc_run,1590501303,173.00,9.32,set5
wc_run,1590501304,110.00,9.32,set5
wc_run,1590501305,100.00,9.32,set5
wc_run,1590501306,101.00,9.32,set5
wc_run,1590501307,142.00,9.32,set5
wc_run,1590501308,166.00,9.32,set5
wc_run,1590501309,101.00,9.32,set5
wc_run,1590501310,100.00,9.32,set5
wc_run,1590501311,110.00,9.58,set5
wc_run,1590501312,411.00,10.06,set5
wc_run,1590501313,100.00,10.06,set5
wc_run,1590501314,100.00,10.06,set5
wc_run,1590501315,101.00,10.06,set5
wc_run,1590501316,109.00,10.06,set5
wc_run,1590501317,101.00,10.06,set5
wc_run,1590501318,181.00,10.06,set5
wc_run,1590501319,153.00,10.06,set5
wc_run,1590501320,100.00,10.06,set5
wc_run,1590501321,100.00,10.06,set5
wc_run,1590501322,156.00,10.06,set5
wc_run,1590501323,174.00,10.06,set5
wc_run,1590501324,100.00,10.06,set5
wc_run,1590501325,100.00,10.06,set5
wc_run,1590501326,137.00,10.06,set5
wc_run,1590501327,148.00,10.06,set5
wc_run,1590501328,100.00,10.06,set5
wc_run,1590501329,101.00,10.06,set5
wc_run,1590501330,132.00,10.06,set5
wc_run,1590501331,148.00,10.06,set5
wc_run,1590501332,100.00,10.06,set5
wc_run,1590501333,101.00,10.06,set5
wc_run,1590501334,150.00,10.06,set5
wc_run,1590501335,100.00,10.06,set5
wc_run,1590501336,101.00,10.06,set5
wc_run,1590501337,100.00,10.06,set5
wc_run,1590501338,160.00,10.06,set5
wc_run,1590501339,100.00,10.06,set5
wc_run,1590501340,100.00,10.06,set5
wc_run,1590501341,102.00,10.06,set5
wc_run,1590501342,101.00,10.06,set5
wc_run,1590501343,121.00,10.07,set5
wc_run,1590501344,139.00,10.07,set5
wc_run,1590501345,200.00,10.07,set5
wc_run,1590501346,156.00,10.07,set5
wc_run,1590501347,100.00,10.07,set5
wc_run,1590501348,100.00,10.07,set5
wc_run,1590501349,143.00,10.07,set5
wc_run,1590501350,140.00,10.07,set5
wc_run,1590501351,100.00,10.07,set5
wc_run,1590501352,100.00,10.07,set5
wc_run,1590501353,146.00,10.07,set5
wc_run,1590501354,129.00,10.07,set5
wc_run,1590501355,101.00,10.07,set5
wc_run,1590501356,100.00,10.07,set5
wc_run,1590501357,145.00,10.07,set5
wc_run,1590501358,181.00,10.07,set5
wc_run,1590501359,101.00,10.07,set5
wc_run,1590501360,100.00,10.07,set5
wc_run,1590501361,102.00,10.07,set5
wc_run,1590501362,180.00,10.07,set5
wc_run,1590501363,100.00,10.07,set5
wc_run,1590501364,100.00,10.07,set5
wc_run,1590501365,100.00,10.07,set5
wc_run,1590501366,189.00,10.07,set5
wc_run,1590501367,101.00,10.07,set5
wc_run,1590501368,100.00,10.07,set5
wc_run,1590501369,101.00,10.07,set5
wc_run,1590501370,101.00,10.07,set5
wc_run,1590501371,98.00,10.44,set5
wc_run,1590501372,407.00,10.80,set5
wc_run,1590501373,200.00,10.80,set5
wc_run,1590501374,157.00,10.80,set5
wc_run,1590501375,100.00,10.80,set5
wc_run,1590501376,101.00,10.80,set5
wc_run,1590501377,134.00,10.80,set5
wc_run,1590501378,162.00,10.80,set5
wc_run,1590501379,101.00,10.80,set5
wc_run,1590501380,100.00,10.80,set5
wc_run,1590501381,100.00,10.80,set5
wc_run,1590501382,187.00,10.80,set5
wc_run,1590501383,101.00,10.80,set5
wc_run,1590501384,100.00,10.80,set5
wc_run,1590501385,99.00,10.80,set5
wc_run,1590501386,157.00,10.80,set5
wc_run,1590501387,177.00,10.80,set5
wc_run,1590501388,101.00,10.80,set5
wc_run,1590501389,100.00,10.80,set5
