Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
pes,17:01:54,x86_64,32,2,1,0,0,0,0,0,1,1,7.5,65853296,62914560,62914560,2420000000,29,BUS_2,2420000000.,7.51229450055,62914560,95,0,0,0,0
pes,17:01:56,x86_64,32,2,1,0,0,0,0,0,1,1,11.0,65853296,62914560,62914560,3550000000,29,BUS_2,3550000000.,11.0295471208,62914560,95,0,700416,52,0
pes,17:01:57,x86_64,32,2,1,0,0,0,0,0,1,1,8.0,65853296,62914560,62914560,2590000000,29,BUS_2,2590000000.,8.04066513579,62914560,95,0,40960,0,0
pes,17:01:58,x86_64,32,2,1,0,0,0,0,0,1,1,6.6,65853296,62914560,62914560,2120000000,29,BUS_2,2120000000.,6.58200040031,62914560,95,0,151552,177,98
pes,17:01:59,x86_64,32,2,1,0,0,0,0,0,1,1,0.7,65853296,62914560,62914560,240000000,29,BUS_2,240000000.,0.74519425407,62914560,95,0,4096,66,110
pes,17:02:00,x86_64,32,2,1,0,0,0,0,0,1,1,4.2,65853296,62914560,62914560,1350000000,29,BUS_2,1350000000.,4.19031903763,62914560,95,0,49152,734,1024
pes,17:02:01,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,50000000,29,BUS_2,50000000.,0.155111452037,62914560,95,0,0,0,0
pes,17:02:02,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,70000000,29,BUS_2,70000000.,0.217161069853,62914560,95,0,32768,52,0
pes,17:02:03,x86_64,32,2,1,0,0,0,0,0,1,1,0.3,65853296,62914560,62914560,110000000,29,BUS_2,110000000.,0.341735422597,62914560,95,0,139264,0,0
pes,17:02:04,x86_64,32,2,1,0,0,0,0,0,1,1,0.6,65853296,62914560,62914560,200000000,29,BUS_2,200000000.,0.62088842961,62914560,95,0,0,52,0
pes,17:02:05,x86_64,32,2,1,0,0,0,0,0,1,1,1.2,65853296,62914560,62914560,380000000,29,BUS_2,380000000.,1.18004940312,62914560,95,0,86016,0,0
pes,17:02:06,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,70000000,29,BUS_2,70000000.,0.217154336772,62914560,95,0,0,52,0
pes,17:02:07,x86_64,32,2,1,0,0,0,0,0,1,1,0.4,65853296,62914560,62914560,130000000,29,BUS_2,130000000.,0.403877176906,62914560,95,0,13795328,0,0
pes,17:02:08,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,70000000,29,BUS_2,70000000.,0.217228783647,62914560,95,0,278528,52,0
pes,17:02:09,x86_64,32,2,1,0,0,0,0,0,1,1,0.2,65853296,62914560,62914560,50000000,29,BUS_2,50000000.,0.155317459208,62914560,95,0,0,0,0
pes,17:02:10,x86_64,32,2,1,0,0,0,0,0,1,1,1.8,65853296,62914560,62914560,570000000,29,BUS_2,570000000.,1.77098712609,62914560,95,126976,40960,3917,3284
pes,17:02:11,x86_64,32,2,1,0,0,0,0,0,1,1,5.8,65853296,62914560,62914560,1880000000,29,BUS_2,1880000000.,5.8382428932,62914560,95,0,0,408,1160
pes,17:02:12,x86_64,32,2,1,0,0,0,0,0,1,1,8.7,65853296,62914560,62914560,2800000000,29,BUS_2,2800000000.,8.69829720317,62914560,95,0,93327360,52,0
pes,17:02:13,x86_64,32,2,1,0,0,0,0,0,1,1,5.5,65853296,62914560,62914560,1760000000,29,BUS_2,1760000000.,5.46497535645,62914560,95,0,4096,0,0
pes,17:02:14,x86_64,32,2,1,0,0,0,0,0,1,1,0.8,65853296,62914560,62914560,250000000,29,BUS_2,250000000.,0.777076250607,62914560,95,0,0,118,118
