Workload,CPU,Mem,Set
wc_run,100.00,6.37,set5
wc_run,156.00,6.37,set5
wc_run,167.00,6.37,set5
wc_run,100.00,6.37,set5
wc_run,100.00,6.37,set5
wc_run,111.00,6.37,set5
wc_run,157.00,6.40,set5
wc_run,100.00,6.40,set5
wc_run,101.00,6.40,set5
wc_run,110.00,6.40,set5
wc_run,177.00,6.40,set5
wc_run,101.00,6.40,set5
wc_run,100.00,6.40,set5
wc_run,100.00,6.40,set5
wc_run,159.00,6.40,set5
wc_run,155.00,6.40,set5
wc_run,100.00,6.40,set5
wc_run,101.00,6.40,set5
wc_run,99.00,6.40,set5
wc_run,104.00,6.40,set5
wc_run,129.00,6.40,set5
wc_run,200.00,6.40,set5
wc_run,184.00,6.40,set5
wc_run,100.00,6.40,set5
wc_run,100.00,6.40,set5
wc_run,155.00,6.48,set5
wc_run,163.00,6.59,set5
wc_run,100.00,6.59,set5
wc_run,101.00,6.59,set5
wc_run,270.00,6.81,set5
wc_run,166.00,6.81,set5
wc_run,115.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,138.00,6.81,set5
wc_run,114.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,122.00,6.81,set5
wc_run,133.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,117.00,6.81,set5
wc_run,150.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,110.00,6.81,set5
wc_run,423.00,6.81,set5
wc_run,177.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,102.00,6.81,set5
wc_run,99.00,6.81,set5
wc_run,162.00,6.81,set5
wc_run,138.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,163.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,101.00,6.81,set5
wc_run,162.00,6.81,set5
wc_run,114.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,100.00,6.81,set5
wc_run,145.00,6.81,set5
wc_run,150.00,6.88,set5
wc_run,100.00,6.88,set5
wc_run,101.00,6.96,set5
wc_run,117.00,7.27,set5
wc_run,141.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,101.00,7.27,set5
wc_run,105.00,7.27,set5
wc_run,133.00,7.27,set5
wc_run,199.00,7.27,set5
wc_run,164.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,120.00,7.27,set5
wc_run,163.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,183.00,7.27,set5
wc_run,142.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,276.00,7.27,set5
wc_run,153.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,102.00,7.27,set5
wc_run,156.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,101.00,7.27,set5
wc_run,164.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,101.00,7.27,set5
wc_run,106.00,7.27,set5
wc_run,96.00,7.27,set5
wc_run,174.00,7.27,set5
wc_run,155.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,139.00,7.27,set5
wc_run,156.00,7.27,set5
wc_run,100.00,7.27,set5
wc_run,101.00,7.27,set5
wc_run,291.00,7.64,set5
wc_run,161.00,7.64,set5
wc_run,102.00,7.64,set5
wc_run,99.00,7.64,set5
wc_run,100.99,7.64,set5
wc_run,168.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,101.00,7.64,set5
wc_run,165.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,101.00,7.64,set5
wc_run,156.00,7.64,set5
wc_run,101.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,102.00,7.64,set5
wc_run,96.00,7.64,set5
wc_run,185.00,7.64,set5
wc_run,159.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,100.00,7.64,set5
wc_run,458.00,7.97,set5
wc_run,160.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,101.00,7.97,set5
wc_run,171.00,7.97,set5
wc_run,101.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,101.00,7.97,set5
wc_run,169.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,101.00,7.97,set5
wc_run,167.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,101.00,7.97,set5
wc_run,99.00,7.97,set5
wc_run,154.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,100.00,7.97,set5
wc_run,109.00,7.97,set5
wc_run,276.00,8.36,set5
wc_run,181.00,8.36,set5
wc_run,200.00,8.36,set5
wc_run,105.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,112.00,8.36,set5
wc_run,142.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,106.00,8.36,set5
wc_run,175.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,164.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,157.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,156.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,119.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,184.00,8.36,set5
wc_run,199.00,8.36,set5
wc_run,117.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,104.00,8.36,set5
wc_run,177.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,168.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,147.00,8.36,set5
wc_run,129.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,128.00,8.36,set5
wc_run,172.00,8.36,set5
wc_run,101.00,8.36,set5
wc_run,100.00,8.36,set5
wc_run,101.00,8.74,set5
wc_run,324.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,101.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,104.00,8.82,set5
wc_run,170.00,8.82,set5
wc_run,169.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,102.00,8.82,set5
wc_run,142.00,8.82,set5
wc_run,200.00,8.82,set5
wc_run,101.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,103.00,8.82,set5
wc_run,163.00,8.82,set5
wc_run,101.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,176.00,8.82,set5
wc_run,165.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,131.00,8.82,set5
wc_run,175.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,100.00,8.82,set5
wc_run,262.00,8.91,set5
wc_run,147.00,8.91,set5
wc_run,101.00,8.91,set5
wc_run,100.00,8.91,set5
wc_run,101.00,8.91,set5
wc_run,103.00,8.91,set5
wc_run,99.00,8.91,set5
wc_run,164.00,8.91,set5
wc_run,129.00,8.91,set5
wc_run,100.00,8.91,set5
wc_run,101.00,8.91,set5
wc_run,131.00,8.91,set5
wc_run,115.00,8.91,set5
wc_run,101.00,8.91,set5
wc_run,100.00,8.91,set5
wc_run,114.00,8.91,set5
wc_run,144.00,8.91,set5
wc_run,101.00,8.91,set5
wc_run,100.00,8.91,set5
wc_run,128.00,8.91,set5
wc_run,168.00,8.91,set5
wc_run,100.00,8.91,set5
wc_run,102.00,8.91,set5
wc_run,114.00,8.91,set5
wc_run,173.00,8.91,set5
wc_run,100.00,8.91,set5
wc_run,101.00,8.91,set5
wc_run,263.00,9.32,set5
wc_run,158.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,102.00,9.32,set5
wc_run,151.00,9.32,set5
wc_run,178.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,102.00,9.32,set5
wc_run,120.00,9.32,set5
wc_run,169.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,111.00,9.32,set5
wc_run,175.00,9.32,set5
wc_run,99.00,9.32,set5
wc_run,102.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,162.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,167.00,9.32,set5
wc_run,99.01,9.32,set5
wc_run,105.00,9.32,set5
wc_run,275.00,9.32,set5
wc_run,178.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,181.00,9.32,set5
wc_run,164.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,145.00,9.32,set5
wc_run,197.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,116.00,9.32,set5
wc_run,192.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,173.00,9.32,set5
wc_run,110.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,142.00,9.32,set5
wc_run,166.00,9.32,set5
wc_run,101.00,9.32,set5
wc_run,100.00,9.32,set5
wc_run,110.00,9.58,set5
wc_run,411.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,101.00,10.06,set5
wc_run,109.00,10.06,set5
wc_run,101.00,10.06,set5
wc_run,181.00,10.06,set5
wc_run,153.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,156.00,10.06,set5
wc_run,174.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,137.00,10.06,set5
wc_run,148.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,101.00,10.06,set5
wc_run,132.00,10.06,set5
wc_run,148.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,101.00,10.06,set5
wc_run,150.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,101.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,160.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,100.00,10.06,set5
wc_run,102.00,10.06,set5
wc_run,101.00,10.06,set5
wc_run,121.00,10.07,set5
wc_run,139.00,10.07,set5
wc_run,200.00,10.07,set5
wc_run,156.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,143.00,10.07,set5
wc_run,140.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,146.00,10.07,set5
wc_run,129.00,10.07,set5
wc_run,101.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,145.00,10.07,set5
wc_run,181.00,10.07,set5
wc_run,101.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,102.00,10.07,set5
wc_run,180.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,189.00,10.07,set5
wc_run,101.00,10.07,set5
wc_run,100.00,10.07,set5
wc_run,101.00,10.07,set5
wc_run,101.00,10.07,set5
wc_run,98.00,10.44,set5
wc_run,407.00,10.80,set5
wc_run,200.00,10.80,set5
wc_run,157.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,101.00,10.80,set5
wc_run,134.00,10.80,set5
wc_run,162.00,10.80,set5
wc_run,101.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,187.00,10.80,set5
wc_run,101.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,99.00,10.80,set5
wc_run,157.00,10.80,set5
wc_run,177.00,10.80,set5
wc_run,101.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,107.00,10.80,set5
wc_run,150.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,104.00,10.80,set5
wc_run,200.00,10.80,set5
wc_run,115.00,10.80,set5
wc_run,101.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,100.00,10.80,set5
wc_run,96.00,10.80,set5
wc_run,159.00,10.80,set5
wc_run,181.00,10.80,set5
wc_run,101.00,10.80,set5
wc_run,99.00,10.80,set5
wc_run,539.00,10.89,set5
wc_run,163.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,167.00,10.89,set5
wc_run,99.00,10.89,set5
wc_run,102.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,126.00,10.89,set5
wc_run,122.00,10.89,set5
wc_run,99.00,10.89,set5
wc_run,101.00,10.89,set5
wc_run,109.00,10.89,set5
wc_run,145.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,111.00,10.89,set5
wc_run,165.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,101.00,10.89,set5
wc_run,101.00,10.89,set5
wc_run,102.00,10.89,set5
wc_run,103.00,10.89,set5
wc_run,184.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,101.00,10.89,set5
wc_run,119.00,10.89,set5
wc_run,191.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,100.00,10.89,set5
wc_run,247.00,10.97,set5
wc_run,164.00,10.97,set5
wc_run,111.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,163.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,99.01,10.97,set5
wc_run,101.00,10.97,set5
wc_run,165.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,170.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,151.00,10.97,set5
wc_run,200.00,10.97,set5
wc_run,132.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,198.00,10.97,set5
wc_run,165.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,165.00,10.97,set5
wc_run,105.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,362.00,10.97,set5
wc_run,172.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,169.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,156.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,97.00,10.97,set5
wc_run,126.00,10.97,set5
wc_run,199.00,10.97,set5
wc_run,173.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,140.00,10.97,set5
wc_run,201.00,10.97,set5
wc_run,158.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,168.00,10.97,set5
wc_run,103.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,152.00,10.97,set5
wc_run,165.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,282.00,10.97,set5
wc_run,200.00,10.97,set5
wc_run,130.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,162.00,10.97,set5
wc_run,164.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,103.00,10.97,set5
wc_run,109.00,10.97,set5
wc_run,200.00,10.97,set5
wc_run,129.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,164.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,193.00,10.97,set5
wc_run,118.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,163.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,145.00,10.97,set5
wc_run,109.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,312.00,10.97,set5
wc_run,151.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,127.00,10.98,set5
wc_run,124.00,10.98,set5
wc_run,180.00,10.98,set5
wc_run,101.00,10.98,set5
wc_run,100.00,10.98,set5
wc_run,100.00,10.97,set5
wc_run,154.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,112.00,10.97,set5
wc_run,167.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,170.00,10.97,set5
wc_run,104.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,158.00,10.97,set5
wc_run,109.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,160.00,10.97,set5
wc_run,108.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,138.00,10.97,set5
wc_run,162.00,10.97,set5
wc_run,197.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,110.00,10.97,set5
wc_run,199.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,175.00,10.97,set5
wc_run,103.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,147.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,174.00,10.97,set5
wc_run,102.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,173.00,10.97,set5
wc_run,107.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,112.00,10.97,set5
wc_run,115.00,10.97,set5
wc_run,111.00,10.97,set5
wc_run,252.00,10.97,set5
wc_run,167.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,168.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,149.00,10.97,set5
wc_run,125.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,104.00,10.97,set5
wc_run,179.21,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,150.00,10.97,set5
wc_run,115.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,130.00,10.97,set5
wc_run,177.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,105.00,10.97,set5
wc_run,105.00,10.97,set5
wc_run,200.00,10.97,set5
wc_run,194.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,293.00,10.97,set5
wc_run,127.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,152.00,10.97,set5
wc_run,136.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,112.00,10.97,set5
wc_run,165.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,109.00,10.97,set5
wc_run,168.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,109.00,10.97,set5
wc_run,127.00,10.97,set5
wc_run,100.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,103.00,10.97,set5
wc_run,125.00,10.97,set5
wc_run,200.00,10.97,set5
wc_run,187.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,144.00,10.97,set5
wc_run,133.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,99.00,10.97,set5
wc_run,101.00,10.97,set5
wc_run,417.00,11.29,set5
wc_run,113.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,169.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,171.00,11.29,set5
wc_run,117.00,11.29,set5
wc_run,99.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,93.00,11.29,set5
wc_run,166.00,11.29,set5
wc_run,170.00,11.29,set5
wc_run,103.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,150.00,11.29,set5
wc_run,111.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,102.00,11.29,set5
wc_run,141.00,11.29,set5
wc_run,121.00,11.29,set5
wc_run,101.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,191.00,11.29,set5
wc_run,104.00,11.29,set5
wc_run,100.00,11.29,set5
wc_run,392.00,11.61,set5
wc_run,133.00,11.62,set5
wc_run,122.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,92.00,11.62,set5
wc_run,185.00,11.62,set5
wc_run,143.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,135.00,11.62,set5
wc_run,169.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,175.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,192.00,11.62,set5
wc_run,118.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,108.00,11.62,set5
wc_run,155.00,11.62,set5
wc_run,157.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,105.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,145.00,11.62,set5
wc_run,150.00,11.62,set5
wc_run,200.00,11.62,set5
wc_run,119.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,180.00,11.62,set5
wc_run,122.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,126.00,11.62,set5
wc_run,195.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,102.00,11.62,set5
wc_run,102.00,11.62,set5
wc_run,186.00,11.62,set5
wc_run,126.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,155.00,11.62,set5
wc_run,133.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,103.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,327.00,11.62,set5
wc_run,111.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,142.00,11.62,set5
wc_run,125.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,142.00,11.62,set5
wc_run,129.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,190.00,11.62,set5
wc_run,115.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,177.00,11.62,set5
wc_run,118.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,162.00,11.62,set5
wc_run,167.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,99.01,11.62,set5
wc_run,362.00,11.62,set5
wc_run,186.00,11.62,set5
wc_run,116.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,102.00,11.62,set5
wc_run,179.00,11.62,set5
wc_run,125.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,119.00,11.62,set5
wc_run,183.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,197.00,11.62,set5
wc_run,111.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,176.00,11.62,set5
wc_run,135.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,141.00,11.62,set5
wc_run,151.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,185.00,11.62,set5
wc_run,408.00,11.62,set5
wc_run,136.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,138.00,11.62,set5
wc_run,148.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,189.00,11.62,set5
wc_run,118.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,102.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,104.00,11.62,set5
wc_run,148.00,11.62,set5
wc_run,171.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,131.00,11.62,set5
wc_run,132.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,162.00,11.62,set5
wc_run,212.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,108.00,11.62,set5
wc_run,153.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,104.00,11.62,set5
wc_run,194.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,96.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,102.00,11.62,set5
wc_run,105.00,11.62,set5
wc_run,201.00,11.62,set5
wc_run,149.00,11.62,set5
wc_run,99.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,180.00,11.62,set5
wc_run,121.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,143.00,11.62,set5
wc_run,143.00,11.62,set5
wc_run,100.00,11.62,set5
wc_run,101.00,11.62,set5
wc_run,336.00,11.62,set5
wc_run,188.00,11.62,set5
wc_run,144.00,11.62,set5
wc_run,100.00,11.62,set5
